region,Date,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,year
16,2015-11-29,3109.42,78.81,199.95,11.9,2818.76,314.95,2503.81,0.0,2015
16,2015-12-06,4854.67,137.97,185.9,3.2,4527.6,415.87,4111.73,0.0,2015
16,2015-12-13,4330.23,68.06,235.65,19.56,4006.96,1597.46,2409.5,0.0,2015
16,2015-12-20,2787.93,116.92,171.24,17.81,2481.96,1452.29,1029.67,0.0,2015
16,2015-12-27,5828.38,79.19,186.22,16.23,5546.74,959.63,4587.11,0.0,2015
16,2016-01-03,7329.14,68.45,195.37,12.83,7052.49,641.68,6410.81,0.0,2016
16,2016-01-10,7967.11,119.43,203.03,16.19,7628.46,690.25,6938.21,0.0,2016
16,2016-01-17,4610.66,107.45,294.08,12.85,4196.28,979.0,3217.28,0.0,2016
16,2016-01-24,7830.1,100.32,193.57,13.56,7522.65,1930.55,5592.1,0.0,2016
16,2016-01-31,8501.28,86.08,186.27,15.3,8213.63,718.76,7494.87,0.0,2016
16,2016-02-07,7315.19,174.72,253.63,7.42,6879.42,2492.63,4386.79,0.0,2016
16,2016-02-14,4784.79,208.23,249.04,20.39,4307.13,1530.68,2776.45,0.0,2016
16,2016-02-21,5950.64,150.33,264.13,23.92,5512.26,1915.54,3596.72,0.0,2016
16,2016-02-28,7183.79,169.67,204.73,23.09,6786.3,3361.73,3424.57,0.0,2016
16,2016-03-06,8782.58,156.76,264.54,19.0,8342.28,3238.17,5104.11,0.0,2016
16,2016-03-13,8599.69,219.32,276.6,18.01,8085.76,5850.63,2235.13,0.0,2016
16,2016-03-20,7351.07,156.14,294.15,9.6,6891.18,6110.48,780.7,0.0,2016
16,2016-03-27,8688.2,116.04,116.04,17.93,8438.19,7986.91,451.28,0.0,2016
16,2016-04-03,9154.93,238.58,154.46,13.18,8748.71,7752.72,995.99,0.0,2016
16,2016-04-10,6966.0,93.75,191.64,11.15,6669.46,5468.47,1200.99,0.0,2016
16,2016-04-17,8785.44,201.05,205.18,12.85,8366.36,7950.19,416.17,0.0,2016
16,2016-04-24,11095.97,179.81,254.47,10.97,10650.72,9412.78,1237.94,0.0,2016
16,2016-05-01,9184.96,291.91,165.23,9.36,8718.46,8580.77,137.69,0.0,2016
16,2016-05-08,6605.29,169.6,177.87,17.99,6239.83,5685.23,554.6,0.0,2016
16,2016-05-15,9086.18,328.73,146.41,21.09,8589.95,7718.25,871.7,0.0,2016
16,2016-05-22,8511.92,402.74,145.32,20.24,7943.62,7642.22,301.4,0.0,2016
16,2016-05-29,9117.05,191.45,190.06,22.57,8712.97,7698.69,1014.28,0.0,2016
16,2016-06-05,8318.68,151.5,127.87,16.65,8022.66,7145.5,877.16,0.0,2016
16,2016-06-12,7873.7,284.07,168.49,1273.02,6148.12,5204.32,943.8,0.0,2016
16,2016-06-19,8174.73,124.31,170.04,180.1,7700.28,7112.85,587.43,0.0,2016
16,2016-06-26,6794.88,205.15,168.16,186.94,6234.63,5439.35,795.28,0.0,2016
16,2016-07-03,7342.95,290.67,289.24,308.49,6454.55,5908.2,546.35,0.0,2016
16,2016-07-10,7574.45,302.48,199.16,203.97,6868.84,6723.47,145.37,0.0,2016
16,2016-07-17,12285.03,236.86,185.69,536.89,11325.59,9574.3,1751.29,0.0,2016
16,2016-07-24,5387.66,154.4,319.09,138.06,4776.11,4513.07,263.04,0.0,2016
16,2016-07-31,5590.38,165.41,200.86,32.52,5191.59,5191.59,0.0,0.0,2016
16,2016-08-07,6079.97,250.68,286.28,16.12,5526.89,5514.53,12.36,0.0,2016
16,2016-08-14,3590.48,269.64,336.68,13.51,2970.65,2954.1,16.55,0.0,2016
16,2016-08-21,7470.66,376.97,300.68,10.04,6782.97,6771.34,11.63,0.0,2016
16,2016-08-28,3284.45,214.69,298.76,18.72,2752.28,2752.28,0.0,0.0,2016
16,2016-09-04,7464.59,276.48,260.91,21.38,6905.82,6530.46,375.36,0.0,2016
16,2016-09-11,9668.53,414.94,340.74,17.53,8895.32,8646.29,249.03,0.0,2016
16,2016-09-18,9663.48,220.83,194.94,22.98,9224.73,9220.5,4.23,0.0,2016
16,2016-09-25,6840.51,175.79,157.45,24.9,6482.37,6473.88,8.49,0.0,2016
16,2016-10-02,4651.52,199.5,142.72,18.24,4291.06,4282.53,8.53,0.0,2016
16,2016-10-09,4687.32,114.75,193.84,12.44,4366.29,4357.67,8.62,0.0,2016
16,2016-10-16,5193.18,135.24,192.75,11.95,4853.24,4853.24,0.0,0.0,2016
16,2016-10-23,3509.18,40.51,154.23,17.03,3297.41,3297.41,0.0,0.0,2016
16,2016-10-30,4036.39,252.91,202.95,16.24,3564.29,3529.6,34.69,0.0,2016
16,2016-11-06,5678.73,161.06,118.1,24.62,5374.95,5374.95,0.0,0.0,2016
16,2016-11-13,3601.66,252.1,249.01,10.59,3089.96,3089.96,0.0,0.0,2016
16,2016-11-20,6445.71,418.98,235.0,17.56,5774.17,5718.34,55.83,0.0,2016
16,2016-11-27,5306.81,252.27,162.06,23.99,4868.49,4868.49,0.0,0.0,2016
16,2016-12-04,5955.63,276.69,184.01,11.25,5483.68,5483.68,0.0,0.0,2016
16,2016-12-11,6893.99,193.63,131.63,15.87,6552.86,6552.86,0.0,0.0,2016
16,2016-12-18,6655.29,325.22,257.46,4.28,6068.33,6034.87,33.46,0.0,2016
16,2016-12-25,8656.11,257.75,163.34,19.81,8215.21,8215.21,0.0,0.0,2016
16,2017-01-01,5456.54,255.89,189.26,6.76,5004.63,5004.63,0.0,0.0,2017
16,2017-01-08,7366.35,403.32,226.87,8.73,6727.43,6723.31,4.12,0.0,2017
16,2017-01-15,8630.41,308.39,178.54,9.18,8134.3,8134.3,0.0,0.0,2017
16,2017-01-22,8360.08,356.74,139.44,16.83,7847.07,7826.68,20.39,0.0,2017
16,2017-01-29,9254.53,364.78,195.77,10.16,8683.82,8622.95,60.87,0.0,2017
16,2017-02-05,8210.15,362.18,140.49,6.18,7701.3,7677.16,24.14,0.0,2017
16,2017-02-12,9010.53,414.62,205.85,11.55,8378.51,8333.9,44.61,0.0,2017
16,2017-02-19,13264.69,3590.54,2202.3,10.47,7461.38,7429.08,32.3,0.0,2017
16,2017-02-26,8615.54,618.55,655.92,14.64,7326.43,7322.43,4.0,0.0,2017
16,2017-03-05,9363.96,948.51,600.43,9.31,7805.71,7793.62,12.09,0.0,2017
16,2017-03-12,7789.5,476.63,345.2,19.42,6948.25,6948.25,0.0,0.0,2017
16,2017-03-19,10371.35,790.16,573.23,17.94,8990.02,8982.04,7.98,0.0,2017
16,2017-03-26,10043.21,388.01,323.58,10.75,9320.87,9320.87,0.0,0.0,2017
16,2017-04-02,9170.1,888.85,665.19,9.27,7606.79,7606.79,0.0,0.0,2017
16,2017-04-09,9053.38,364.44,440.96,13.91,8234.07,8234.07,0.0,0.0,2017
16,2017-04-16,11419.61,928.33,819.5,14.65,9657.13,9625.01,32.12,0.0,2017
16,2017-04-23,9509.86,356.73,464.86,9.12,8679.15,8679.15,0.0,0.0,2017
16,2017-04-30,10347.85,1004.16,300.86,11.54,9031.29,9031.29,0.0,0.0,2017
16,2017-05-07,10754.06,306.07,273.03,8.13,10166.83,10166.83,0.0,0.0,2017
16,2017-05-14,10398.91,282.24,444.34,11.48,9660.85,9660.85,0.0,0.0,2017
16,2017-05-21,8942.44,274.75,237.52,9.12,8421.05,8421.05,0.0,0.0,2017
16,2017-05-28,9934.41,442.85,290.99,15.52,9185.05,9185.05,0.0,0.0,2017
16,2017-06-04,11171.92,863.87,269.83,16.96,10021.26,9961.14,60.12,0.0,2017
16,2017-06-11,12229.0,395.39,228.26,1254.41,10350.94,10298.77,52.17,0.0,2017
16,2017-06-18,11104.31,1032.72,569.08,18.3,9484.21,9460.14,24.07,0.0,2017
16,2017-06-25,9529.65,249.04,283.16,21.12,8976.33,8976.33,0.0,0.0,2017
16,2017-07-02,9015.26,377.25,265.88,35.67,8336.46,8336.46,0.0,0.0,2017
16,2017-07-09,7164.96,176.35,213.93,14.78,6759.9,6759.9,0.0,0.0,2017
16,2017-07-16,17319.13,184.6,186.95,15.81,16931.77,16931.77,0.0,0.0,2017
16,2017-07-23,21137.13,231.9,221.59,23.38,20660.26,20656.93,3.33,0.0,2017
16,2017-07-30,14096.72,231.38,177.87,9.09,13678.38,13673.94,4.44,0.0,2017
16,2017-08-06,13641.1,253.23,179.45,5.72,13202.7,13199.48,3.22,0.0,2017
16,2017-08-13,14483.05,285.14,243.13,18.13,13936.65,13936.65,0.0,0.0,2017
16,2017-08-20,15105.0,634.38,206.66,23.45,14240.51,14240.51,0.0,0.0,2017
16,2017-08-27,13886.69,234.25,194.66,7.64,13450.14,13450.14,0.0,0.0,2017
16,2017-09-03,16442.23,388.23,311.47,17.81,15724.72,15724.72,0.0,0.0,2017
16,2017-09-10,24664.15,322.83,178.36,7.37,24155.59,24150.68,4.91,0.0,2017
16,2017-09-17,20994.85,298.41,248.18,18.48,20429.78,20429.78,0.0,0.0,2017
16,2017-09-24,23810.69,312.15,164.21,17.19,23317.14,23317.14,0.0,0.0,2017
16,2017-10-01,22744.08,259.99,164.27,6.71,22313.11,22313.11,0.0,0.0,2017
16,2017-10-08,25995.93,236.33,183.12,12.04,25564.44,25562.8,1.64,0.0,2017
16,2017-10-15,21547.51,252.22,166.17,11.8,21117.32,21109.08,8.24,0.0,2017
16,2017-10-22,21532.06,189.7,237.13,6.16,21099.07,21090.84,8.23,0.0,2017
16,2017-10-29,16675.63,215.06,156.06,20.15,16284.36,16284.36,0.0,0.0,2017
16,2017-11-05,18723.45,256.08,154.47,5.48,18307.42,18300.82,6.6,0.0,2017
16,2017-11-12,19100.44,204.09,163.45,6.77,18726.13,18711.27,14.86,0.0,2017
16,2017-11-19,14161.9,176.4,275.71,9.39,13700.4,13700.4,0.0,0.0,2017
16,2017-11-26,15356.02,212.81,235.13,10.19,14897.89,14897.89,0.0,0.0,2017
16,2017-12-03,18106.96,450.89,329.58,5.97,17320.52,17313.92,6.6,0.0,2017
16,2017-12-10,20516.2,237.25,282.59,9.3,19987.06,19982.08,4.98,0.0,2017
16,2017-12-17,16946.1,380.06,287.28,5.95,16272.81,16269.48,3.33,0.0,2017
16,2017-12-24,19059.5,181.5,240.0,0.0,18638.0,18638.0,0.0,0.0,2017
16,2017-12-31,18857.67,138.52,209.27,0.0,18509.88,18504.9,4.98,0.0,2017
16,2018-01-07,21095.12,208.15,312.97,13.01,20560.99,20550.99,10.0,0.0,2018
16,2018-01-14,23826.74,175.52,199.52,5.07,23446.63,23446.63,0.0,0.0,2018
16,2018-01-21,15829.03,225.43,166.81,19.2,15417.59,15410.91,6.68,0.0,2018
16,2018-01-28,21849.91,409.5,280.03,19.17,21141.21,21137.86,3.35,0.0,2018
16,2018-02-04,21055.52,322.53,300.03,6.03,20426.93,20329.15,97.78,0.0,2018
16,2018-02-11,18314.18,217.6,254.81,20.89,17820.88,17798.66,22.22,0.0,2018
16,2018-02-18,26996.61,3948.19,2895.75,15.24,20137.43,20134.1,3.33,0.0,2018
16,2018-02-25,18414.33,330.05,369.57,5.01,17709.7,17706.37,3.33,0.0,2018
16,2018-03-04,18968.96,659.11,396.33,20.94,17892.58,17889.25,3.33,0.0,2018
16,2018-03-11,20504.66,393.48,267.87,22.22,19821.09,19811.09,10.0,0.0,2018
16,2018-03-18,17815.44,791.32,428.09,6.63,16589.4,16589.4,0.0,0.0,2018
16,2018-03-25,23169.17,371.93,239.04,9.87,22548.33,22545.0,3.33,0.0,2018
17,2015-01-04,4801.1,87.56,4364.01,0.0,349.53,349.53,0.0,0.0,2015
17,2015-01-11,3463.61,79.31,3190.97,0.0,193.33,193.33,0.0,0.0,2015
17,2015-01-18,2552.09,39.56,2233.79,12.07,266.67,266.67,0.0,0.0,2015
17,2015-01-25,1920.19,73.54,1602.72,9.36,234.57,234.57,0.0,0.0,2015
17,2015-02-01,6084.48,88.08,5406.05,2.67,587.68,587.68,0.0,0.0,2015
17,2015-02-08,5223.36,49.13,4531.32,15.93,626.98,626.98,0.0,0.0,2015
17,2015-02-15,2753.92,304.33,1797.05,0.0,652.54,652.54,0.0,0.0,2015
17,2015-02-22,4834.37,670.44,3747.31,2.64,413.98,413.98,0.0,0.0,2015
17,2015-03-01,3050.04,59.15,2158.92,2.63,829.34,829.34,0.0,0.0,2015
17,2015-03-08,3286.02,152.85,2524.64,0.0,608.53,608.53,0.0,0.0,2015
17,2015-03-15,2727.38,83.69,2234.24,0.0,409.45,409.45,0.0,0.0,2015
17,2015-03-22,2848.49,148.61,2276.05,0.0,423.83,423.83,0.0,0.0,2015
17,2015-03-29,2220.8,88.35,1846.21,0.0,286.24,286.24,0.0,0.0,2015
17,2015-04-05,2789.49,99.8,1927.65,2.59,759.45,759.45,0.0,0.0,2015
17,2015-04-12,3828.42,183.5,2892.62,0.0,752.3,752.3,0.0,0.0,2015
17,2015-04-19,3253.43,82.48,2636.67,1.29,532.99,532.99,0.0,0.0,2015
17,2015-04-26,2843.96,52.97,2160.59,5.16,625.24,625.24,0.0,0.0,2015
17,2015-05-03,6372.85,45.29,5832.35,20.71,474.5,474.5,0.0,0.0,2015
17,2015-05-10,4484.97,79.2,3796.6,3.89,605.28,605.28,0.0,0.0,2015
17,2015-05-17,3485.39,46.31,2854.86,2.61,581.61,581.61,0.0,0.0,2015
17,2015-05-24,3550.25,84.97,3012.17,18.3,434.81,434.81,0.0,0.0,2015
17,2015-05-31,3193.41,274.09,2489.29,18.36,411.67,411.67,0.0,0.0,2015
17,2015-06-07,3478.25,276.38,2787.48,1.32,413.07,413.07,0.0,0.0,2015
17,2015-06-14,3551.66,123.54,2957.88,7.93,462.31,462.31,0.0,0.0,2015
17,2015-06-21,3776.07,74.33,3375.21,0.0,326.53,299.86,26.67,0.0,2015
17,2015-06-28,2790.4,133.18,2522.05,0.0,135.17,135.17,0.0,0.0,2015
17,2015-07-05,4295.54,160.42,3786.57,0.0,348.55,348.55,0.0,0.0,2015
17,2015-07-12,2843.66,122.16,2585.19,0.0,136.31,136.31,0.0,0.0,2015
17,2015-07-19,2960.69,80.9,2832.42,4.04,43.33,43.33,0.0,0.0,2015
17,2015-07-26,2606.3,67.61,2487.67,0.0,51.02,47.69,3.33,0.0,2015
17,2015-08-02,2676.3,82.67,2503.23,1.36,89.04,89.04,0.0,0.0,2015
17,2015-08-09,5078.46,1941.88,2656.17,1.36,479.05,479.05,0.0,0.0,2015
17,2015-08-16,3753.16,1360.6,2053.79,2.72,336.05,336.05,0.0,0.0,2015
17,2015-08-23,2928.46,117.28,2302.09,0.0,509.09,509.09,0.0,0.0,2015
17,2015-08-30,2641.01,88.92,2172.97,0.0,379.12,373.04,6.08,0.0,2015
17,2015-09-06,4058.62,172.82,3667.53,2.74,215.53,209.43,6.1,0.0,2015
17,2015-09-13,2868.18,49.48,2509.01,2.75,306.94,306.94,0.0,0.0,2015
17,2015-09-20,2700.77,179.18,2459.91,2.76,58.92,58.92,0.0,0.0,2015
17,2015-09-27,4559.35,53.88,4317.3,4.14,184.03,159.47,24.56,0.0,2015
17,2015-10-04,2855.32,64.28,2269.13,5.54,516.37,396.42,119.95,0.0,2015
17,2015-10-11,2819.11,97.26,2144.44,0.0,577.41,386.42,190.99,0.0,2015
17,2015-10-18,2420.25,32.76,1785.15,0.0,602.34,398.75,203.59,0.0,2015
17,2015-10-25,3885.53,54.15,2232.58,9.72,1589.08,339.5,1249.58,0.0,2015
17,2015-11-01,4177.83,88.45,2399.47,9.72,1680.19,1390.22,289.97,0.0,2015
17,2015-11-08,2878.54,113.32,2199.02,0.0,566.2,553.88,12.32,0.0,2015
17,2015-11-15,2428.95,135.67,2079.43,0.0,213.85,201.54,12.31,0.0,2015
17,2015-11-22,2318.13,138.16,2079.91,1.38,98.68,83.07,15.61,0.0,2015
17,2015-11-29,1632.72,30.3,1476.57,0.0,125.85,89.73,36.12,0.0,2015
17,2015-12-06,2739.09,192.25,2179.25,15.11,352.48,349.15,3.33,0.0,2015
17,2015-12-13,6923.91,75.32,2154.16,2410.25,2284.18,2284.18,0.0,0.0,2015
17,2015-12-20,3998.59,222.69,1874.44,230.89,1670.57,1670.57,0.0,0.0,2015
17,2015-12-27,5526.5,88.59,3733.01,6.81,1698.09,1619.34,78.75,0.0,2015
17,2016-01-03,5895.92,95.21,4683.24,9.52,1107.95,624.6,483.35,0.0,2016
17,2016-01-10,3984.77,149.26,2769.26,6.78,1059.47,504.66,554.81,0.0,2016
17,2016-01-17,3834.56,384.59,3048.31,4.06,397.6,376.53,21.07,0.0,2016
17,2016-01-24,4508.3,98.73,2428.94,4.06,1976.57,1970.56,6.01,0.0,2016
17,2016-01-31,4585.28,126.99,2375.58,16.21,2066.5,1886.38,180.12,0.0,2016
17,2016-02-07,7536.3,190.13,5285.63,13.48,2047.06,1900.23,146.83,0.0,2016
17,2016-02-14,4968.79,149.4,3103.78,0.0,1715.61,1697.67,17.94,0.0,2016
17,2016-02-21,4735.53,127.66,2709.06,6.72,1892.09,1892.09,0.0,0.0,2016
17,2016-02-28,9372.36,88.62,5929.21,0.0,3354.53,3354.53,0.0,0.0,2016
17,2016-03-06,6367.65,657.42,3388.23,0.0,2322.0,2313.06,8.94,0.0,2016
17,2016-03-13,6620.7,716.95,2830.9,10.72,3062.13,3050.22,11.91,0.0,2016
17,2016-03-20,6407.43,160.54,3228.32,2.68,3015.89,3015.89,0.0,0.0,2016
17,2016-03-27,8342.54,117.56,2754.65,0.0,5470.33,5470.33,0.0,0.0,2016
17,2016-04-03,8734.54,219.02,2777.81,0.0,5737.71,5737.71,0.0,0.0,2016
17,2016-04-10,8039.96,33.34,2817.51,0.0,5189.11,5144.65,44.46,0.0,2016
17,2016-04-17,8121.64,79.93,3363.85,0.0,4677.86,4044.32,633.54,0.0,2016
17,2016-04-24,10677.34,134.18,3140.18,1.33,7401.65,7324.71,76.94,0.0,2016
17,2016-05-01,13840.67,105.24,6947.38,0.0,6788.05,6560.1,227.95,0.0,2016
17,2016-05-08,8622.92,25.33,3861.42,5.33,4730.84,4470.09,260.75,0.0,2016
17,2016-05-15,7461.06,22.7,3504.75,14.69,3918.92,3865.51,53.41,0.0,2016
17,2016-05-22,10501.75,29.41,3535.03,0.0,6937.31,6925.43,11.88,0.0,2016
17,2016-05-29,8731.75,108.44,4143.31,4.02,4475.98,4437.31,38.67,0.0,2016
17,2016-06-05,7906.25,20.1,3652.17,0.0,4233.98,4219.09,14.89,0.0,2016
17,2016-06-12,5799.45,121.61,3428.72,14.86,2234.26,2234.26,0.0,0.0,2016
17,2016-06-19,7083.46,53.14,3159.79,0.0,3870.53,3870.53,0.0,0.0,2016
17,2016-06-26,7355.55,37.86,3299.19,4.06,4014.44,4014.44,0.0,0.0,2016
17,2016-07-03,9168.9,167.86,3744.45,8.12,5248.47,5248.47,0.0,0.0,2016
17,2016-07-10,9578.06,202.21,3689.57,1.36,5684.92,5684.92,0.0,0.0,2016
17,2016-07-17,12209.9,19.02,3863.13,8.15,8319.6,8319.6,0.0,0.0,2016
17,2016-07-24,7492.17,28.58,3330.69,2.72,4130.18,4130.18,0.0,0.0,2016
17,2016-07-31,5524.69,134.45,3695.32,1.36,1693.56,1693.56,0.0,0.0,2016
17,2016-08-07,5402.37,35.74,3832.23,2.73,1531.67,1531.67,0.0,0.0,2016
17,2016-08-14,5131.72,65.19,3573.57,9.56,1483.4,1189.0,294.4,0.0,2016
17,2016-08-21,6181.23,151.97,4182.89,2.74,1843.63,1676.47,167.16,0.0,2016
17,2016-08-28,4688.55,51.92,3719.75,0.0,916.88,833.22,83.66,0.0,2016
17,2016-09-04,9021.82,167.34,4191.66,9.6,4653.22,4653.22,0.0,0.0,2016
17,2016-09-11,12509.69,218.44,5314.04,10.99,6966.22,6847.92,118.3,0.0,2016
17,2016-09-18,10644.73,83.96,3101.07,5.51,7454.19,7427.43,26.76,0.0,2016
17,2016-09-25,9905.86,188.52,3116.08,13.79,6587.47,6491.72,95.75,0.0,2016
17,2016-10-02,7328.91,61.79,3168.72,6.91,4091.49,3937.98,153.51,0.0,2016
17,2016-10-09,6836.11,48.42,3841.72,2.77,2943.2,2854.82,88.38,0.0,2016
17,2016-10-16,5131.43,35.26,3657.66,12.47,1426.04,1237.39,188.65,0.0,2016
17,2016-10-23,1494.63,65.87,897.05,1.38,530.33,472.82,57.51,0.0,2016
17,2016-10-30,4272.13,275.57,2734.41,1.38,1260.77,1080.29,180.48,0.0,2016
17,2016-11-06,6674.17,73.43,3159.34,2.77,3438.63,3331.0,107.63,0.0,2016
17,2016-11-13,5260.62,15.23,3074.13,20.77,2150.49,2142.8,7.69,0.0,2016
17,2016-11-20,9689.09,186.96,5910.73,0.0,3591.4,3372.13,219.27,0.0,2016
17,2016-11-27,7148.3,46.61,3046.39,2.74,4052.56,4006.86,45.7,0.0,2016
17,2016-12-04,8036.44,103.64,3639.96,2.74,4290.1,4290.1,0.0,0.0,2016
17,2016-12-11,7514.4,19.71,3180.04,10.97,4303.68,4299.87,3.81,0.0,2016
17,2016-12-18,8155.56,152.23,3987.7,4.11,4011.52,3904.85,106.67,0.0,2016
17,2016-12-25,8403.07,64.48,3552.13,13.72,4772.74,4456.42,316.32,0.0,2016
17,2017-01-01,11977.13,152.32,7697.1,12.35,4115.36,3947.64,167.72,0.0,2017
17,2017-01-08,9880.58,38.45,4063.04,17.85,5761.24,5593.41,167.83,0.0,2017
17,2017-01-15,11203.27,119.46,4601.08,6.87,6475.86,6277.53,198.33,0.0,2017
17,2017-01-22,9583.77,101.61,3410.7,9.61,6061.85,6038.97,22.88,0.0,2017
17,2017-01-29,9412.37,96.15,3494.43,9.62,5812.17,5602.31,209.86,0.0,2017
17,2017-02-05,14825.89,94.97,7579.97,23.39,7127.56,6806.51,321.05,0.0,2017
17,2017-02-12,9386.83,45.3,3547.5,12.36,5781.67,5751.16,30.51,0.0,2017
17,2017-02-19,39978.99,849.87,32225.71,0.0,6903.41,6224.38,679.03,0.0,2017
17,2017-02-26,13475.25,208.52,7176.67,1.39,6088.67,5968.56,120.11,0.0,2017
17,2017-03-05,13783.11,255.27,7325.0,4.19,6198.65,6179.25,19.4,0.0,2017
17,2017-03-12,13395.7,109.82,5604.12,1.4,7680.36,7680.36,0.0,0.0,2017
17,2017-03-19,24796.8,604.48,17563.18,45.65,6583.49,6460.53,122.96,0.0,2017
17,2017-03-26,13053.93,173.46,6545.48,0.0,6334.99,6005.87,329.12,0.0,2017
17,2017-04-02,13121.84,495.0,6057.25,0.0,6569.59,6538.95,30.64,0.0,2017
17,2017-04-09,11045.91,198.37,4395.88,12.4,6439.26,6439.26,0.0,0.0,2017
17,2017-04-16,26638.93,997.33,18975.35,5.51,6660.74,6618.65,42.09,0.0,2017
17,2017-04-23,13284.59,44.18,6007.49,4.14,7228.78,7224.94,3.84,0.0,2017
17,2017-04-30,18568.03,477.36,10235.91,15.13,7839.63,7839.63,0.0,0.0,2017
17,2017-05-07,15173.18,198.47,7086.04,2.76,7885.91,7885.91,0.0,0.0,2017
17,2017-05-14,12456.71,310.12,4316.89,4.13,7825.57,7825.57,0.0,0.0,2017
17,2017-05-21,12234.45,107.67,4361.38,12.42,7752.98,7752.98,0.0,0.0,2017
17,2017-05-28,12930.59,148.98,4613.7,57.94,8109.97,8109.97,0.0,0.0,2017
17,2017-06-04,14985.11,340.2,6314.32,0.0,8330.59,8242.95,87.64,0.0,2017
17,2017-06-11,13040.76,89.07,4953.62,13.7,7984.37,7752.18,232.19,0.0,2017
17,2017-06-18,23752.11,549.98,14022.37,6.86,9172.9,8418.57,754.33,0.0,2017
17,2017-06-25,12883.38,64.48,5815.43,16.46,6987.01,6987.01,0.0,0.0,2017
17,2017-07-02,11745.45,120.76,5069.38,35.68,6519.63,6515.82,3.81,0.0,2017
17,2017-07-09,11842.55,43.92,4563.44,8.23,7226.96,7226.96,0.0,0.0,2017
17,2017-07-16,15128.14,308.21,4236.13,1.38,10582.42,10582.42,0.0,0.0,2017
17,2017-07-23,17461.66,97.2,4468.49,8.21,12887.76,12887.76,0.0,0.0,2017
17,2017-07-30,13864.42,72.64,4282.77,2.74,9506.27,9501.7,4.57,0.0,2017
17,2017-08-06,13548.81,37.14,4371.88,0.0,9139.79,9127.56,12.23,0.0,2017
17,2017-08-13,13330.73,83.87,4346.49,0.0,8900.37,8889.63,10.74,0.0,2017
17,2017-08-20,16040.58,333.17,6341.29,2.76,9363.36,9363.36,0.0,0.0,2017
17,2017-08-27,13994.9,74.89,4981.75,2.77,8935.49,8935.49,0.0,0.0,2017
17,2017-09-03,14956.0,142.56,3792.69,0.0,11020.75,11020.75,0.0,0.0,2017
17,2017-09-10,18016.66,87.47,3878.36,1.4,14049.43,14049.43,0.0,0.0,2017
17,2017-09-17,18572.79,68.7,4275.95,11.18,14216.96,14216.96,0.0,0.0,2017
17,2017-09-24,19611.69,122.01,3577.52,0.0,15912.16,15912.16,0.0,0.0,2017
17,2017-10-01,13827.7,72.05,3318.15,1.41,10436.09,10434.53,1.56,0.0,2017
17,2017-10-08,17346.22,52.43,3324.46,7.0,13962.33,13882.94,79.39,0.0,2017
17,2017-10-15,16619.7,60.56,2147.55,4.22,14407.37,14397.99,9.38,0.0,2017
17,2017-10-22,21441.78,35.03,2862.72,1.41,18542.62,18475.42,67.2,0.0,2017
17,2017-10-29,13649.88,45.05,2689.0,0.0,10915.83,10867.33,48.5,0.0,2017
17,2017-11-05,12289.27,26.7,3106.6,2.81,9153.16,9090.71,62.45,0.0,2017
17,2017-11-12,12486.38,36.11,2880.01,1.41,9568.85,9531.31,37.54,0.0,2017
17,2017-11-19,11380.2,34.59,2619.92,1.4,8724.29,8724.29,0.0,0.0,2017
17,2017-11-26,11541.99,31.69,2682.97,0.0,8827.33,8827.33,0.0,0.0,2017
17,2017-12-03,14089.35,288.44,5155.12,1.39,8644.4,8644.4,0.0,0.0,2017
17,2017-12-10,13690.78,77.91,3133.36,5.58,10473.93,10446.04,27.89,0.0,2017
17,2017-12-17,12068.26,183.22,3070.56,0.0,8814.48,8784.92,29.56,0.0,2017
17,2017-12-24,12641.31,448.53,3902.18,0.0,8290.6,8290.6,0.0,0.0,2017
17,2017-12-31,15471.76,59.88,6811.37,0.0,8600.51,8600.51,0.0,0.0,2017
17,2018-01-07,15204.66,76.07,4721.42,1.4,10405.77,10405.77,0.0,0.0,2018
17,2018-01-14,14448.86,122.85,4410.11,0.0,9915.9,9911.02,4.88,0.0,2018
17,2018-01-21,12308.98,97.64,4096.79,1.39,8113.16,8079.06,34.1,0.0,2018
17,2018-01-28,18973.89,468.61,10161.69,2.79,8340.8,8340.8,0.0,0.0,2018
17,2018-02-04,17404.84,142.97,8510.44,15.34,8736.09,8736.09,0.0,0.0,2018
17,2018-02-11,11883.93,23.95,4455.68,8.38,7395.92,7389.71,6.21,0.0,2018
17,2018-02-18,49348.86,1201.04,40277.25,8.4,7862.17,7566.48,295.69,0.0,2018
17,2018-02-25,15721.06,213.6,7229.28,0.0,8278.18,8278.18,0.0,0.0,2018
17,2018-03-04,27608.16,622.71,19631.02,0.0,7354.43,7354.43,0.0,0.0,2018
17,2018-03-11,17722.27,147.46,8428.14,2.8,9143.87,9143.87,0.0,0.0,2018
17,2018-03-18,31736.66,537.35,22724.89,0.0,8474.42,8472.87,1.55,0.0,2018
17,2018-03-25,20242.65,144.4,10949.63,0.0,9148.62,9137.73,10.89,0.0,2018
18,2015-01-04,8938.32,7009.77,671.88,0.0,1256.67,1256.67,0.0,0.0,2015
18,2015-01-11,7561.0,6142.35,818.65,0.0,600.0,600.0,0.0,0.0,2015
18,2015-01-18,9979.64,8538.96,690.68,0.0,750.0,750.0,0.0,0.0,2015
